YMD,YM,MD,Product,Price,KRW_USD_EXR,Annual_Call_Rate,item_PPI,item_CPI,Food_Price_Index,Cereals_Price_Index,DayAvg_Temperature,DayDiff_Temperature,DayAvg_RelativeHumidity,DaySum_Rainfall,DayAvg_WindSpeed,DaySum_Sunshine,Warning_Count
2017-05-15,201705,515,감자,7059.138888888889,1071.4,1.26,165.13,112.146,97.4,88.3,14.75,7.5,58.25,0.0,1.75,4.5,0.0
2017-05-16,201705,516,감자,7146.916666666667,1071.4,1.26,165.13,112.146,97.4,88.3,15.75,9.5,67.0,0.0,1.25,4.5,0.0
2017-05-17,201705,517,감자,7287.888888888889,1071.4,1.26,165.13,112.146,97.4,88.3,16.5,14.0,65.75,1.0,1.25,7.5,0.0
2017-05-18,201705,518,감자,7224.082191780822,1071.4,1.26,165.13,112.146,97.4,88.3,19.0,14.0,56.5,0.0,1.5,8.5,0.0
2017-05-19,201705,519,감자,7663.123287671233,1071.4,1.26,165.13,112.146,97.4,88.3,19.5,15.0,50.75,0.0,1.25,8.75,0.0
2017-05-22,201705,522,감자,7256.904109589041,1071.4,1.26,165.13,112.146,97.4,88.3,19.75,14.25,64.0,0.0,1.5,8.5,0.0
2017-05-23,201705,523,감자,7256.904109589041,1071.4,1.26,165.13,112.146,97.4,88.3,18.25,9.75,76.5,6.0,1.0,1.75,0.0
2017-05-24,201705,524,감자,7256.904109589041,1071.4,1.26,165.13,112.146,97.4,88.3,19.5,10.0,75.0,0.5,1.0,5.75,0.0
2017-05-25,201705,525,감자,7021.555555555556,1071.4,1.26,165.13,112.146,97.4,88.3,17.75,11.75,61.0,0.0,2.0,7.25,0.0
2017-05-26,201705,526,감자,7019.75,1071.4,1.26,165.13,112.146,97.4,88.3,15.25,11.0,56.5,0.0,1.75,5.75,0.0
2017-05-29,201705,529,감자,6379.333333333333,1071.4,1.26,165.13,112.146,97.4,88.3,22.0,11.0,60.0,0.0,1.5,6.75,0.0
2017-05-30,201705,530,감자,5846.694444444444,1071.4,1.26,165.13,112.146,97.4,88.3,21.5,11.5,55.0,0.0,1.0,6.5,0.0
2017-05-31,201705,531,감자,5624.194444444444,1071.4,1.26,165.13,112.146,97.4,88.3,19.75,13.5,65.25,0.0,1.0,4.25,0.0
2017-06-01,201706,601,감자,5237.081081081081,1071.4,1.26,100.32,97.69,98.0,92.4,19.5,10.5,71.75,0.25,1.25,3.75,0.0
2017-06-02,201706,602,감자,5071.810810810811,1071.4,1.26,100.32,97.69,98.0,92.4,18.5,12.0,55.25,0.0,1.25,8.0,0.0
2017-06-05,201706,605,감자,4934.648648648648,1071.4,1.26,100.32,97.69,98.0,92.4,20.0,13.5,55.0,0.0,1.75,7.5,0.0
2017-06-07,201706,607,감자,4762.351351351352,1071.4,1.26,100.32,97.69,98.0,92.4,17.0,5.5,90.25,7.25,1.5,0.5,0.0
2017-06-08,201706,608,감자,4698.364864864865,1071.4,1.26,100.32,97.69,98.0,92.4,19.5,9.75,69.5,0.0,1.75,8.0,0.0
2017-06-09,201706,609,감자,4775.6621621621625,1071.4,1.26,100.32,97.69,98.0,92.4,20.25,10.75,68.75,0.75,2.25,5.5,0.0
2017-06-12,201706,612,감자,4690.6621621621625,1071.4,1.26,100.32,97.69,98.0,92.4,19.0,11.0,64.0,0.0,2.0,5.5,0.0
2017-06-13,201706,613,감자,4499.310810810811,1071.4,1.26,100.32,97.69,98.0,92.4,18.0,9.25,76.25,4.5,1.5,5.25,0.0
2017-06-14,201706,614,감자,4495.6621621621625,1071.4,1.26,100.32,97.69,98.0,92.4,19.75,10.5,70.25,0.0,1.25,6.75,0.0
2017-06-15,201706,615,감자,4316.472972972973,1071.4,1.26,100.32,97.69,98.0,92.4,21.25,13.25,64.5,0.0,1.75,8.5,0.0
2017-06-16,201706,616,감자,4207.486486486487,1071.4,1.26,100.32,97.69,98.0,92.4,22.25,12.0,66.75,0.0,1.5,8.5,0.0
2017-06-19,201706,619,감자,3959.780821917808,1071.4,1.26,100.32,97.69,98.0,92.4,23.0,11.75,62.0,0.0,1.0,7.25,0.5
2017-06-20,201706,620,감자,3601.5890410958905,1071.4,1.26,100.32,97.69,98.0,92.4,23.25,13.25,61.75,2.75,1.0,4.5,0.5
2017-06-21,201706,621,감자,3434.6027397260277,1071.4,1.26,100.32,97.69,98.0,92.4,23.0,8.5,67.75,2.0,1.0,4.5,0.5
2017-06-22,201706,622,감자,3452.930555555556,1071.4,1.26,100.32,97.69,98.0,92.4,22.75,11.75,70.25,0.0,1.0,6.5,0.5
2017-06-23,201706,623,감자,3397.0694444444443,1071.4,1.26,100.32,97.69,98.0,92.4,23.75,12.25,69.25,0.0,1.0,5.5,0.5
2017-06-26,201706,626,감자,3965.901408450704,1071.4,1.26,100.32,97.69,98.0,92.4,21.75,7.5,81.0,1.25,1.25,1.0,0.0
2017-06-27,201706,627,감자,3885.680555555556,1071.4,1.26,100.32,97.69,98.0,92.4,23.0,10.5,79.75,6.5,1.0,4.5,0.0
2017-06-28,201706,628,감자,3830.402777777778,1071.4,1.26,100.32,97.69,98.0,92.4,23.75,9.25,78.0,0.25,1.0,4.25,0.0
2017-06-29,201706,629,감자,3870.847222222222,1071.4,1.26,100.32,97.69,98.0,92.4,23.75,8.25,79.75,9.75,1.25,4.0,0.0
2017-06-30,201706,630,감자,3910.305555555556,1071.4,1.26,100.32,97.69,98.0,92.4,24.5,9.75,75.75,0.0,1.0,4.75,0.0
2017-07-03,201707,703,감자,4144.75,1071.4,1.26,103.19,84.051,100.2,96.9,24.75,5.75,84.0,39.75,1.75,1.5,0.75
2017-07-04,201707,704,감자,4394.888888888889,1071.4,1.26,103.19,84.051,100.2,96.9,26.0,8.5,79.25,4.25,1.5,6.0,0.0
2017-07-05,201707,705,감자,4509.5,1071.4,1.26,103.19,84.051,100.2,96.9,25.75,9.0,79.25,0.0,1.25,5.5,0.75
2017-07-06,201707,706,감자,4274.527777777777,1071.4,1.26,103.19,84.051,100.2,96.9,25.75,10.75,78.25,9.0,1.25,5.25,0.75
2017-07-07,201707,707,감자,4329.666666666667,1071.4,1.26,103.19,84.051,100.2,96.9,26.0,6.5,82.75,14.25,1.25,2.0,0.5
2017-07-10,201707,710,감자,4330.222222222223,1071.4,1.26,103.19,84.051,100.2,96.9,26.4,4.6,84.0,51.0,3.2,1.6,0.6
2017-07-11,201707,711,감자,4371.333333333333,1071.4,1.26,103.19,84.051,100.2,96.9,25.5,6.833333333333333,85.16666666666667,10.333333333333334,1.3333333333333333,4.333333333333333,0.8333333333333334
2017-07-12,201707,712,감자,4371.333333333333,1071.4,1.26,103.19,84.051,100.2,96.9,25.75,8.5,81.0,0.0,1.0,6.75,0.5
2017-07-13,201707,713,감자,4384.208333333333,1071.4,1.26,103.19,84.051,100.2,96.9,26.25,9.25,79.5,0.0,1.0,5.75,0.5
2017-07-14,201707,714,감자,4382.819444444444,1071.4,1.26,103.19,84.051,100.2,96.9,26.75,9.5,81.25,3.25,1.25,5.5,0.5
2017-07-17,201707,717,감자,4329.069444444444,1071.4,1.26,103.19,84.051,100.2,96.9,26.75,5.25,78.0,7.0,1.75,2.75,0.25
2017-07-18,201707,718,감자,4329.069444444444,1071.4,1.26,103.19,84.051,100.2,96.9,26.5,6.0,82.0,2.0,1.25,2.25,0.25
2017-07-19,201707,719,감자,4329.069444444444,1071.4,1.26,103.19,84.051,100.2,96.9,27.25,8.25,82.25,0.0,1.0,5.0,0.75
2017-07-20,201707,720,감자,4328.263888888889,1071.4,1.26,103.19,84.051,100.2,96.9,28.75,9.0,76.25,0.0,1.0,6.25,1.0
2017-07-21,201707,721,감자,4327.569444444444,1071.4,1.26,103.19,84.051,100.2,96.9,29.0,6.5,78.0,0.5,1.75,3.0,1.0
2017-07-24,201707,724,감자,4411.208333333333,1071.4,1.26,103.19,84.051,100.2,96.9,26.5,4.75,84.5,5.0,0.5,2.5,0.5
2017-07-25,201707,725,감자,4412.319444444444,1071.4,1.26,103.19,84.051,100.2,96.9,27.25,8.25,77.5,0.0,2.0,6.25,0.5
2017-07-26,201707,726,감자,4501.239436619719,1071.4,1.26,103.19,84.051,100.2,96.9,25.5,8.75,78.0,0.0,1.75,6.0,0.75
2017-07-27,201707,727,감자,4410.486111111111,1071.4,1.26,103.19,84.051,100.2,96.9,25.5,7.25,80.75,0.0,1.25,3.0,0.5
2017-07-28,201707,728,감자,4410.347222222223,1071.4,1.26,103.19,84.051,100.2,96.9,24.75,4.0,89.5,12.0,0.75,2.75,0.25
2017-07-31,201707,731,감자,4661.75,1071.4,1.26,103.19,84.051,100.2,96.9,19.5,4.25,61.0,0.5,1.0,1.0,0.5
2017-08-01,201708,801,감자,4633.972222222223,1071.4,1.26,127.94,89.286,99.3,92.3,27.25,9.25,78.25,1.5,1.0,6.0,0.75
2017-08-02,201708,802,감자,4606.875,1071.4,1.26,127.94,89.286,99.3,92.3,20.75,6.0,55.5,0.0,1.5,6.75,1.0
2017-08-03,201708,803,감자,4718.402777777777,1071.4,1.26,127.94,89.286,99.3,92.3,27.5,9.25,72.0,0.0,1.5,7.75,1.0
2017-08-04,201708,804,감자,4746.180555555556,1071.4,1.26,127.94,89.286,99.3,92.3,27.5,9.25,79.25,0.0,1.25,6.5,1.0
2017-08-07,201708,807,감자,4856.597222222223,1071.4,1.26,127.94,89.286,99.3,92.3,27.75,8.75,77.25,1.0,1.5,6.5,1.0
2017-08-08,201708,808,감자,4998.263888888889,1071.4,1.26,127.94,89.286,99.3,92.3,27.0,8.8,78.4,23.2,0.8,2.8,0.8
2017-08-09,201708,809,감자,4998.263888888889,1071.4,1.26,127.94,89.286,99.3,92.3,26.0,6.25,82.25,11.25,1.75,0.75,0.25
2017-08-10,201708,810,감자,5013.361111111111,1071.4,1.26,127.94,89.286,99.3,92.3,24.75,4.25,88.5,13.5,1.25,1.25,0.25
2017-08-11,201708,811,감자,5014.472222222223,1071.4,1.26,127.94,89.286,99.3,92.3,25.0,7.5,80.75,7.5,0.75,6.0,0.0
2017-08-14,201708,814,감자,5391.070422535211,1071.4,1.26,127.94,89.286,99.3,92.3,23.75,4.5,83.75,22.75,1.5,0.0,0.25
2017-08-16,201708,816,감자,5506.0,1071.4,1.26,127.94,89.286,99.3,92.3,23.75,6.0,81.75,0.25,2.0,2.75,0.25
2017-08-17,201708,817,감자,5590.901408450704,1071.4,1.26,127.94,89.286,99.3,92.3,23.75,5.75,85.75,2.5,1.0,2.5,0.25
2017-08-18,201708,818,감자,5621.74647887324,1071.4,1.26,127.94,89.286,99.3,92.3,24.25,7.0,84.25,4.5,1.0,3.75,0.0
2017-08-21,201708,821,감자,5946.5352112676055,1071.4,1.26,127.94,89.286,99.3,92.3,24.75,6.0,90.5,23.25,1.0,1.75,0.25
2017-08-22,201708,822,감자,6060.619718309859,1071.4,1.26,127.94,89.286,99.3,92.3,27.0,7.2,83.8,0.0,0.8,4.2,0.4
2017-08-23,201708,823,감자,6118.788732394366,1071.4,1.26,127.94,89.286,99.3,92.3,26.5,5.25,89.5,25.75,1.0,2.25,0.5
2017-08-24,201708,824,감자,6044.388888888889,1071.4,1.26,127.94,89.286,99.3,92.3,26.75,6.5,84.25,42.25,2.5,3.25,0.75
2017-08-25,201708,825,감자,6073.555555555556,1071.4,1.26,127.94,89.286,99.3,92.3,24.75,9.75,76.5,0.0,1.25,5.75,0.25
2017-08-28,201708,828,감자,6022.152777777777,1071.4,1.26,127.94,89.286,99.3,92.3,22.0,8.25,80.75,11.0,1.25,3.0,0.0
2017-08-29,201708,829,감자,6022.569444444444,1071.4,1.26,127.94,89.286,99.3,92.3,20.5,7.0,69.0,0.0,1.5,5.5,0.0
2017-08-30,201708,830,감자,5967.430555555556,1071.4,1.26,127.94,89.286,99.3,92.3,19.0,6.0,70.0,0.0,1.0,2.25,0.0
2017-08-31,201708,831,감자,5946.315068493151,1071.4,1.26,127.93999999999998,89.286,99.3,92.3,20.25,9.5,74.75,0.0,1.25,6.5,0.0
2017-09-01,201709,901,감자,5922.205479452055,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,20.75,10.75,72.0,0.0,1.25,8.0,0.0
2017-09-04,201709,904,감자,5798.301369863014,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,21.75,10.0,74.5,0.75,1.0,4.0,0.0
2017-09-05,201709,905,감자,5634.123287671233,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,20.5,5.5,84.75,0.5,0.75,0.0,0.0
2017-09-06,201709,906,감자,5496.726027397261,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,20.75,6.0,85.5,5.0,1.0,1.0,0.0
2017-09-07,201709,907,감자,5552.315068493151,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,21.0,7.5,83.5,8.75,1.0,2.5,0.0
2017-09-08,201709,908,감자,5552.315068493151,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,21.75,9.25,77.5,0.0,1.25,5.75,0.0
2017-09-11,201709,911,감자,5607.931506849315,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,20.5,6.5,87.75,18.25,1.75,0.5,0.0
2017-09-12,201709,912,감자,5662.726027397261,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,20.5,9.25,78.0,0.0,1.0,5.5,0.0
2017-09-13,201709,913,감자,5484.506849315068,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,19.5,11.5,66.5,0.0,1.0,7.5,0.0
2017-09-14,201709,914,감자,5484.506849315068,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,19.5,11.75,73.5,0.0,1.5,5.0,0.0
2017-09-15,201709,915,감자,5265.054794520548,1071.4,1.26,127.68000000000002,94.478,99.9,92.1,19.75,9.25,68.0,0.0,2.0,5.0,0.25
2017-09-18,201709,918,감자,5389.430555555556,1071.4,1.26,127.68,94.478,99.9,92.1,19.75,10.5,76.0,0.0,1.25,6.5,0.0
2017-09-19,201709,919,감자,5386.513888888889,1071.4,1.26,127.68,94.478,99.9,92.1,20.25,9.5,81.25,9.5,1.25,2.25,0.0
2017-09-20,201709,920,감자,5386.513888888889,1071.4,1.26,127.68,94.478,99.9,92.1,18.25,9.75,68.0,0.0,1.5,5.0,0.0
2017-09-21,201709,921,감자,5415.125,1071.4,1.26,127.68,94.478,99.9,92.1,17.5,11.25,73.75,0.0,1.0,4.75,0.0
2017-09-22,201709,922,감자,5571.323943661972,1071.4,1.26,127.68,94.478,99.9,92.1,18.75,11.5,77.75,0.0,1.25,4.75,0.0
2017-09-25,201709,925,감자,5881.605633802817,1071.4,1.26,127.68,94.478,99.9,92.1,20.75,10.0,76.5,0.0,1.5,4.25,0.0
2017-09-26,201709,926,감자,5971.236111111111,1071.4,1.26,127.68,94.478,99.9,92.1,21.75,10.5,78.5,0.0,1.5,4.0,0.0
2017-09-27,201709,927,감자,5915.680555555556,1071.4,1.26,127.68,94.478,99.9,92.1,20.0,6.25,86.25,5.25,1.5,0.0,0.0
2017-09-28,201709,928,감자,5804.569444444444,1071.4,1.26,127.68,94.478,99.9,92.1,18.75,9.75,62.0,0.0,1.75,6.25,0.0
2017-09-29,201709,929,감자,5887.902777777777,1071.4,1.26,127.68,94.478,99.9,92.1,15.0,12.0,58.25,0.0,1.25,6.75,0.0
2017-10-10,201710,1010,감자,5998.791666666667,1071.4,1.26,134.18,97.793,98.9,91.8,19.5,7.75,81.75,1.0,1.25,3.5,0.0
2017-10-11,201710,1011,감자,5943.236111111111,1071.4,1.26,134.18,97.793,98.9,91.8,15.75,7.0,82.75,16.0,1.25,1.25,0.0
2017-10-12,201710,1012,감자,5944.013888888889,1071.4,1.26,134.18,97.793,98.9,91.8,12.5,6.25,82.5,0.25,1.25,0.0,0.0
2017-10-13,201710,1013,감자,5944.013888888889,1071.4,1.26,134.18,97.793,98.9,91.8,12.0,10.25,69.25,0.0,1.25,5.25,0.0
2017-10-16,201710,1016,감자,6023.366197183099,1071.4,1.26,134.18,97.793,98.9,91.8,14.5,8.25,76.5,3.75,1.25,2.5,0.0
2017-10-17,201710,1017,감자,6051.56338028169,1071.4,1.26,134.18,97.793,98.9,91.8,14.25,12.0,72.75,0.0,1.25,4.25,0.0
2017-10-18,201710,1018,감자,6051.56338028169,1071.4,1.26,134.18,97.793,98.9,91.8,14.75,6.25,77.0,2.25,1.5,0.25,0.0
2017-10-19,201710,1019,감자,5972.971830985915,1071.4,1.26,134.18,97.793,98.9,91.8,14.5,9.0,76.75,0.0,1.0,3.0,0.0
2017-10-20,201710,1020,감자,5860.295774647887,1071.4,1.26,134.18,97.793,98.9,91.8,14.25,11.75,76.75,0.0,0.75,4.5,0.0
2017-10-23,201710,1023,감자,5916.633802816901,1071.4,1.26,134.18,97.793,98.9,91.8,12.5,9.0,60.0,0.0,1.5,6.0,0.25
2017-10-24,201710,1024,감자,6001.140845070423,1071.4,1.26,134.18,97.793,98.9,91.8,11.5,12.25,70.25,0.0,0.75,5.25,0.0
2017-10-25,201710,1025,감자,5944.802816901409,1071.4,1.26,134.18,97.793,98.9,91.8,11.5,12.5,73.25,0.0,1.0,6.0,0.0
2017-10-26,201710,1026,감자,5911.985915492958,1071.4,1.26,134.18,97.793,98.9,91.8,12.75,10.25,73.0,0.0,0.5,3.25,0.0
2017-10-27,201710,1027,감자,5911.985915492958,1071.4,1.26,134.18,97.793,98.9,91.8,14.5,11.5,72.0,0.0,0.75,5.75,0.0
2017-10-30,201710,1030,감자,5602.69014084507,1071.4,1.26,134.18,97.793,98.9,91.8,7.25,10.75,52.75,0.0,2.0,6.0,0.25
2017-10-31,201710,1031,감자,5602.69014084507,1071.4,1.26,134.18,97.793,98.9,91.8,8.25,14.5,65.0,0.0,0.75,6.75,0.0
2017-11-01,201711,1101,감자,5719.028169014085,1071.4,1.26,136.15,98.697,98.9,92.1,12.25,9.25,76.5,0.0,1.25,2.5,0.0
2017-11-02,201711,1102,감자,5666.633802816901,1071.4,1.26,136.15,98.697,98.9,92.1,13.25,7.0,79.75,0.75,1.0,1.75,0.0
2017-11-03,201711,1103,감자,5525.788732394366,1071.4,1.26,136.15,98.697,98.9,92.1,12.75,9.5,68.5,4.5,2.0,3.0,0.25
2017-11-06,201711,1106,감자,5582.12676056338,1071.4,1.26,136.15,98.697,98.9,92.1,9.75,12.75,75.75,0.0,1.0,5.5,0.0
2017-11-07,201711,1107,감자,5694.802816901409,1071.4,1.26,136.15,98.697,98.9,92.1,13.5,12.0,76.0,0.0,0.5,2.25,0.0
2017-11-08,201711,1108,감자,5863.816901408451,1071.4,1.26,136.15,98.697,98.9,92.1,13.0,11.75,63.5,0.0,2.0,4.5,0.0
2017-11-09,201711,1109,감자,5861.647887323944,1071.4,1.26,136.15,98.697,98.9,92.1,8.0,13.75,64.0,0.0,0.5,6.0,0.0
2017-11-10,201711,1110,감자,5859.816901408451,1071.4,1.26,136.15,98.697,98.9,92.1,10.0,13.0,68.5,3.5,2.0,2.25,0.25
2017-11-13,201711,1113,감자,5888.5352112676055,1071.4,1.26,136.15,98.697,98.9,92.1,7.5,10.25,73.25,0.0,1.0,0.75,0.0
2017-11-14,201711,1114,감자,5888.5352112676055,1071.4,1.26,136.15,98.697,98.9,92.1,8.5,7.5,47.5,0.0,1.75,5.5,0.0
2017-11-15,201711,1115,감자,5888.5352112676055,1071.4,1.26,136.15,98.697,98.9,92.1,5.0,6.5,46.25,0.0,2.25,5.25,0.0
2017-11-16,201711,1116,감자,5867.281690140845,1071.4,1.26,136.15,98.697,98.9,92.1,2.5,9.25,53.75,0.0,1.0,5.5,0.0
2017-11-17,201711,1117,감자,5867.845070422535,1071.4,1.26,136.15,98.697,98.9,92.1,3.75,9.0,60.5,1.25,1.0,0.0,0.0
2017-11-20,201711,1120,감자,5884.591549295775,1071.4,1.26,136.15,98.697,98.9,92.1,1.75,9.0,67.25,0.5,1.5,2.75,0.25
2017-11-21,201711,1121,감자,5886.69014084507,1071.4,1.26,136.15,98.697,98.9,92.1,1.75,10.0,68.25,0.0,0.5,4.25,0.25
2017-11-22,201711,1122,감자,5914.859154929577,1071.4,1.26,136.15,98.697,98.9,92.1,4.75,9.0,68.75,0.25,1.75,0.25,0.25
2017-11-23,201711,1123,감자,5916.971830985915,1071.4,1.26,136.15,98.697,98.9,92.1,2.25,6.75,57.25,0.5,2.0,2.75,0.25
2017-11-24,201711,1124,감자,5945.704225352113,1071.4,1.26,136.15,98.697,98.9,92.1,2.0,6.25,64.25,1.75,2.0,4.25,0.25
2017-11-27,201711,1127,감자,5988.661971830986,1071.4,1.26,136.15,98.697,98.9,92.1,2.25,9.5,76.25,0.0,1.0,5.25,0.0
2017-11-28,201711,1128,감자,5989.647887323944,1071.4,1.26,136.15,98.697,98.9,92.1,6.0,11.25,81.5,0.5,1.0,2.75,0.0
2017-11-29,201711,1129,감자,6200.633802816901,1071.4,1.26,136.15,98.697,98.9,92.1,6.0,8.75,60.0,2.5,1.75,3.25,0.0
2017-11-30,201711,1130,감자,6283.785714285715,1071.4,1.26,136.15,98.697,98.9,92.1,1.5,6.0,43.0,0.0,2.0,4.75,0.0
2017-12-04,201712,1204,감자,6511.914285714286,1071.4,1.26,151.76,112.878,96.4,92.4,2.0,7.75,56.5,0.0,2.5,3.75,0.5
2017-12-05,201712,1205,감자,6373.718309859155,1071.4,1.26,151.76,112.878,96.4,92.4,-2.0,7.5,49.0,1.0,2.0,3.75,0.5
2017-12-06,201712,1206,감자,6486.394366197183,1071.4,1.26,151.76,112.878,96.4,92.4,1.5,8.75,71.5,1.75,1.0,3.25,0.0
2017-12-07,201712,1207,감자,6464.4647887323945,1071.4,1.26,151.76,112.878,96.4,92.4,2.5,7.25,63.25,0.0,1.5,3.5,0.0
2017-12-08,201712,1208,감자,6492.633802816901,1071.4,1.26,151.76,112.878,96.4,92.4,-1.0,5.5,53.25,0.0,2.75,3.75,0.0
2017-12-11,201712,1211,감자,6670.159420289855,1071.4,1.26,151.76,112.878,96.4,92.4,-3.25,8.75,47.75,0.0,3.75,4.25,0.0
2017-12-12,201712,1212,감자,6670.159420289855,1071.4,1.26,151.76,112.878,96.4,92.4,-6.25,8.25,60.0,0.0,2.0,3.75,0.0
2017-12-13,201712,1213,감자,6670.159420289855,1071.4,1.26,151.76,112.878,96.4,92.4,-6.5,9.25,64.0,0.0,1.5,3.5,0.0
2017-12-14,201712,1214,감자,6988.415384615385,1071.4,1.26,151.76,112.878,96.4,92.4,-5.0,10.75,64.5,0.0,0.25,2.0,0.0
2017-12-15,201712,1215,감자,7122.640625,1071.4,1.26,151.76,112.878,96.4,92.4,-1.75,9.5,65.0,0.0,0.75,2.0,0.0
2017-12-18,201712,1218,감자,6029.217948717948,1071.4,1.26,151.76,112.878,96.4,92.4,0.0,9.5,71.0,0.5,1.25,0.0,0.0
2017-12-19,201712,1219,감자,6080.5,1071.4,1.26,151.76,112.878,96.4,92.4,-2.25,9.0,60.0,0.0,2.0,3.0,0.0
2017-12-20,201712,1220,감자,6137.038461538462,1071.4,1.26,151.76,112.878,96.4,92.4,-1.75,10.25,71.25,0.25,1.0,2.75,0.0
2017-12-21,201712,1221,감자,6251.805194805195,1071.4,1.26,151.76,112.878,96.4,92.4,0.5,6.5,71.0,0.0,1.25,3.25,0.0
2017-12-22,201712,1222,감자,6252.844155844156,1071.4,1.26,151.76,112.878,96.4,92.4,-1.0,6.5,53.0,0.0,2.75,4.0,0.0
2017-12-26,201712,1226,감자,6205.311688311688,1071.4,1.26,151.76,112.878,96.4,92.4,-1.0,6.5,53.0,0.0,2.75,4.0,0.0
2017-12-27,201712,1227,감자,6231.675324675325,1071.4,1.26,151.76,112.878,96.4,92.4,-4.5,8.25,53.25,0.0,1.5,4.75,0.0
2017-12-28,201712,1228,감자,6223.311688311688,1071.4,1.26,151.76,112.878,96.4,92.4,-2.0,9.75,61.25,0.0,0.75,3.5,0.0
2017-12-29,201712,1229,감자,6223.701298701299,1071.4,1.26,151.76,112.878,96.4,92.4,2.5,8.0,75.25,0.0,1.0,3.5,0.0
2018-01-02,201801,102,감자,6209.217948717948,1118.1,1.52,165.8,130.511,96.8,95.2,-0.25,9.0,55.5,0.0,1.25,5.5,0.0
2018-01-03,201801,103,감자,6260.012987012987,1118.1,1.52,165.8,130.511,96.8,95.2,-2.5,8.25,59.75,0.0,1.5,4.5,0.0
2018-01-04,201801,104,감자,6416.88,1118.1,1.52,165.8,130.511,96.8,95.2,-3.25,7.75,65.0,0.0,0.75,3.5,0.0
2018-01-05,201801,105,감자,6496.88,1118.1,1.52,165.8,130.511,96.8,95.2,-1.25,8.25,66.5,1.0,1.75,3.25,0.0
2018-01-08,201801,108,감자,6828.216216216216,1118.1,1.52,165.8,130.511,96.8,95.2,2.0,4.5,71.25,1.25,2.0,0.5,0.0
2018-01-09,201801,109,감자,6717.573333333334,1118.1,1.52,165.8,130.511,96.8,95.2,-1.5,5.5,59.75,0.5,3.75,3.5,1.0
2018-01-10,201801,110,감자,6666.106666666667,1118.1,1.52,165.8,130.511,96.8,95.2,-4.166666666666667,7.166666666666667,65.66666666666667,2.0,3.8333333333333335,2.833333333333333,1.0
2018-01-11,201801,111,감자,6286.662337662337,1118.1,1.52,165.8,130.511,96.8,95.2,-6.2,5.6,65.8,3.2,4.2,3.4,1.0
2018-01-12,201801,112,감자,6364.584415584415,1118.1,1.52,165.8,130.511,96.8,95.2,-8.25,9.0,61.75,0.25,2.0,3.75,1.0
2018-01-15,201801,115,감자,6702.636363636364,1118.1,1.52,165.8,130.511,96.8,95.2,4.75,8.5,70.25,0.0,1.75,4.5,0.0
2018-01-16,201801,116,감자,6702.896103896104,1118.1,1.52,165.8,130.511,96.8,95.2,3.75,7.75,79.25,4.0,0.5,0.5,0.0
2018-01-17,201801,117,감자,6781.077922077922,1118.1,1.52,165.8,130.511,96.8,95.2,4.5,6.25,76.75,1.0,1.0,1.25,0.0
2018-01-18,201801,118,감자,6746.337662337663,1118.1,1.52,165.8,130.511,96.8,95.2,2.75,5.25,67.0,0.0,1.5,0.0,0.0
2018-01-19,201801,119,감자,12857.14606741573,1118.1,1.52,165.8,130.511,96.8,95.2,1.0,8.25,56.75,0.0,1.0,5.75,0.0
2018-01-22,201801,122,감자,13195.58426966292,1118.1,1.52,165.8,130.511,96.8,95.2,2.25,6.25,66.75,2.0,1.25,0.25,0.5
2018-01-23,201801,123,감자,13197.157303370786,1118.1,1.52,165.8,130.511,96.8,95.2,-7.0,10.25,50.75,0.0,3.75,3.5,0.75
2018-01-24,201801,124,감자,13132.191011235956,1118.1,1.52,165.8,130.511,96.8,95.2,-11.2,6.6,44.4,0.6,2.8,4.4,1.0
2018-01-25,201801,125,감자,13130.14606741573,1118.1,1.52,165.8,130.511,96.8,95.2,-11.166666666666666,8.166666666666666,53.16666666666666,0.0,2.333333333333333,3.6666666666666665,0.8333333333333334
2018-01-26,201801,126,감자,13276.852272727272,1118.1,1.5199999999999998,165.8,130.511,96.8,95.2,-12.0,8.166666666666666,56.5,0.0,2.1666666666666665,3.6666666666666665,0.8333333333333334
2018-01-29,201801,129,감자,13492.022988505749,1118.1,1.52,165.8,130.511,96.8,95.2,-6.6,7.6,46.6,0.2,2.4,4.4,0.8
2018-01-30,201801,130,감자,13446.850574712644,1118.1,1.52,165.8,130.511,96.8,95.2,-5.2,13.0,64.8,0.2,1.8,4.2,0.8
2018-01-31,201801,131,감자,13604.418604651162,1118.1,1.52,165.8,130.511,96.8,95.2,-1.4,6.6,60.6,0.4,1.2,0.4,0.6
2018-02-01,201802,201,감자,13609.06976744186,1118.1,1.52,181.38,145.475,97.9,98.4,-3.75,11.75,58.75,0.0,1.0,5.0,0.5
2018-02-02,201802,202,감자,13786.964705882352,1118.1,1.5199999999999998,181.38,145.475,97.9,98.4,-3.0,12.5,61.5,0.0,1.0,4.75,0.5
